Avg. Area Income,Avg. Area House Age,Avg. Area Number of Rooms,Avg. Area Number of Bedrooms,Area Population,Price
71793.8682612636,7.3282014386,7.4223047517,6.08,53272.7924691535,1903533.08434939
90864.8774612647,4.8408617232,7.3459252084,5.01,39183.0322772685,1629640.53006749
62034.9806411321,5.8254331406,7.878756751,4.29,29194.0040674298,1192672.33381805
75545.627325119,5.5860170833,5.9291375078,4.26,32614.3177436762,1068856.22674825
74852.7353798928,7.0521583133,8.4330077912,6.29,26120.6608940707,1535844.89615701
62303.1130178289,5.2317324115,8.454274609,3.05,33711.724840987,1033155.32945701
71481.0349257194,5.1884919371,7.1523610806,4.32,45246.1741029009,1530013.44887133
80484.8700140277,4.5098799942,5.7714223224,2.3,28076.9793835646,1131225.75970326
84431.6733050791,4.4383242855,7.7930789791,3.27,26124.4071575253,1347225.94466964
55707.3538226844,4.4167292347,6.7563758419,4.25,22588.5775383955,676738.715545212
81023.0174924844,6.5121869785,5.6569937065,2.36,30501.6478189277,1437755.77178573
72466.0805939282,5.8313906666,5.6708329305,2.01,12113.1147402006,744741.909251247
71663.2980100567,6.0070889504,6.7102906077,2.02,35315.0303523937,1230628.98596252
81881.607229426,5.2543987508,8.9521516636,4.49,62340.6400037924,1976170.08943393
85480.4372843538,2.7972149539,5.1845689228,4.19,47508.805339945,1033864.6352882
63753.8642402597,8.1123361889,7.6947447889,6.35,31347.6897841708,1558572.24327146
56935.3299573264,6.4899717182,6.2342532087,4.19,32965.935286347,849180.84599371
66513.8844479197,6.7784038796,8.0444966801,4.49,5727.4858852699,717661.556023205
72554.5359520095,5.4438819661,6.8223769923,4.09,36249.4058264856,1187090.94809357
69956.7518825611,4.9821015012,7.8607184925,3.17,35148.1649097958,1326946.72501395
65126.7030496506,4.1450688812,7.3164364787,4.05,47258.7599254372,1245785.05095909
71270.8420333305,5.4259164117,7.6919143387,6.28,40130.807938361,1331897.45684096
59124.1248785578,6.4201744769,8.0169931852,4.49,36442.9949825637,1472337.69921632
55383.0237769058,7.0986419284,8.1209479996,5.48,36106.368857051,1130221.29762571
52512.8423447112,7.3718442524,6.2193452098,3.35,25943.077603468,907462.451202018
77050.1805576829,6.2863643844,5.9483920945,4.05,47171.9103006096,1581817.40679672
73267.9002910976,5.8052203265,7.3847636463,4.48,44674.4671133603,1441576.84676066
58585.0960191711,6.4215320747,5.6137524429,3.36,28026.7828837959,820250.389465808
72770.1668559505,7.6804163769,6.3876937405,4.05,21357.0365293515,1293461.79788639
70203.6001769294,5.1483013956,5.5733510693,3.1,40588.5731052876,1288122.62434605
75841.487260937,6.2292265677,6.0486918812,2.09,48641.8017222932,1361007.56184712
73679.4040585409,4.8195695667,5.6617595091,4.33,42734.2432838673,1084427.09291032
72928.9658094075,7.7770056852,6.1140272356,2.46,38728.0434617069,1638094.53784797
64448.8199365913,5.915846068,7.773270475,6.09,21240.1528995281,1197437.34406811
52652.6523356408,5.6889430493,7.2172684718,4.06,34776.5859065039,928210.761532312
78482.228893448,7.0300432458,6.6419541845,3.33,28452.3148430131,1367619.92344288
68398.3624646994,6.602187413,6.8613695975,2.37,49548.7187857531,1486401.32050969
73921.6355616579,7.5434919938,5.8807532343,2.04,36269.2329539063,1555510.3797599
71162.3812448045,6.6842233134,7.2239214506,3.4,39134.5547748572,1434240.3558561
61269.6744142864,5.4229360077,7.7241478206,5.12,36337.7552485461,981785.059153455
75175.0047581041,5.8063499039,5.6147772252,4.13,25943.7139983947,1005431.45123382
71286.5124472989,6.4229577427,7.3575006865,4.2,36411.9740916696,1346049.6558665
52190.9679529435,6.443855517,6.3217043357,2.06,39309.4642591728,942397.066476219
84054.4344039238,6.976452346,6.3410214536,3.04,38712.7077430765,1812765.95739043
69017.5812457693,5.5936463478,6.5040909073,4.37,27751.9851318065,981559.81167832
81490.4904067403,6.3646922927,8.7084212178,5.35,55928.0870354681,1914509.5209888
69273.7754312022,4.0874703533,7.2843993247,5.44,42086.789005717,1034366.77773182
87106.5137969396,5.7847340991,7.2573718035,6.34,44102.1997295565,1795222.73568574
59821.3562905055,5.0978712438,5.3309532907,3.41,54223.6556549503,965491.869795113
69517.8443689346,4.4856151061,9.1155882522,4.01,39739.7571909002,1384802.46420542
95358.1805508163,5.1402350631,6.6117559184,2.02,49759.1278110808,1902814.52679633
45546.6434075758,4.6029248523,8.6985358412,5.22,34810.6795132309,923830.33486809
69664.0757645278,7.6121803556,5.9456185409,2,37012.9934337027,1074646.86538734
65221.1265564049,5.6040226611,7.8448579738,5.44,34752.9382502372,1069292.32685915
74452.8210301773,5.1081476519,5.4560424068,4.4,37298.0714760473,1065679.12080299
61046.2886610001,7.1052453445,4.6961398279,4.49,40277.8992527697,855667.179302776
66537.5948682088,5.6136645817,6.5987932115,3.48,39265.0119703775,985462.245460438
64675.751141725,4.3677786206,5.5278132604,4.38,36376.4885739627,664298.971305782
56586.1299880013,4.939216005,8.0627215754,5.19,19540.9075738345,603714.788582196
66148.9908247363,7.2406078505,6.872539968,3.16,38903.1982630718,1300133.96670156
62714.6236913587,5.4212963927,7.3652427152,4.17,40082.6631058653,1095391.79860126
73490.5999804786,6.3520982514,6.5784618313,2.06,52452.0791044769,1357797.90952389
51858.9042776782,5.6288806218,7.2303779992,3.45,28593.8796789421,730739.418950083
67481.4147375535,6.8278441932,8.1360669098,6.26,18846.254493983,1115627.78034953
74497.6730772064,6.1660264434,8.1426578283,4.01,28160.4575352358,1204753.00205501
70073.5029925347,5.887433136,7.2223020238,5.14,40109.8295477866,1441526.8367588
86458.980856139,4.5551229898,8.2806689403,6.27,22321.4351608018,1336743.38339503
56894.4022406517,5.2926559385,6.2525452706,3.1,32478.6649423477,742705.266664932
58153.2292961229,5.6430858284,6.7519505473,3.39,45756.5319514989,1150438.94949324
84556.6362650633,5.0924589632,6.7234123475,2.42,31797.3174441016,1326846.6987357
82732.9811140812,5.3327122461,6.1984763653,3.49,41136.5272209973,1252663.62137632
65694.0512650336,6.4367405787,6.7049291063,3.14,43406.7120301323,1359762.6936754
76061.3507094739,7.1487131163,7.5460659905,6.3,40876.9645946368,1778013.33400716
66935.4750757744,6.3763896847,8.5138255603,5.47,17573.6170976126,1109059.0536268
73148.5133420462,6.4803921,4.5959960658,4.39,40372.1656697886,1038939.52324686
77961.2219345035,5.0439925644,6.4001317405,2.33,23334.6802789955,1003701.04958275
60553.2439968161,5.5274598167,7.3156954611,6.43,37277.8870159809,1086829.24563268
79500.3989456681,8.5548835479,6.1600478871,3.29,32069.1174126734,1727982.98702599
63237.1099487563,4.6667861662,9.0865734656,5.17,33805.5785604828,1133139.92617632
71348.726518001,7.8443414166,6.7667978756,3.45,34405.9476433992,1460758.62626444
75654.7770160616,7.0770793951,6.5010474932,3.15,49451.1785405108,1900789.23701484
83539.2685900199,4.5258865205,7.1011493997,6.13,37676.5647203071,1157759.46454719
85719.6881342679,6.2127849934,6.1412045248,4.24,38030.2242380704,1603075.23661695
75571.0440232718,6.1149281888,7.3182144951,4.44,33988.4358588443,1218264.02086233
57227.3240371016,6.41914278,8.3241588466,4.27,20744.0047617944,1002023.35821744
59256.0729463807,5.1454329238,4.9649483225,3.44,32695.1833220926,742016.05517229
64975.6628298024,5.0371416558,6.7104637972,4.14,36975.052172586,1023862.98375233
65310.4311163651,7.0279825222,7.8646642568,4.02,40677.5505282311,1578136.16530262
61127.2651803353,4.6245156768,8.1504268826,6.34,31396.3550146038,1121093.17450676
67055.4468387618,6.9812354401,4.6213701291,2.18,32034.9806424199,893802.088845566
71043.3132490371,6.0461816406,6.0958615223,3.34,20763.6041369236,955165.612600159
57838.7446283448,2.7976190271,7.9329471038,3.45,37771.4332605784,589969.642927926
48144.0532064531,5.4402123277,8.4191119377,4.48,23465.3829806052,763874.064468313
67952.4046375811,6.0699418326,6.3723987966,3.19,58782.2222685141,1513223.5348634
68467.2172490035,3.7437470082,8.5617966292,4.38,46594.4873594569,1036338.23901353
66767.8981134584,4.7605006333,6.8879560368,2.03,46125.2242065995,1075723.50991438
77135.4666616023,5.1655450172,6.9841707802,2.44,32779.6879103925,1086708.66104261
64916.0951303349,5.3560048226,8.4609830821,3.4,39315.5114921618,1381272.8805666
50343.7635177545,6.0274679908,5.1602395045,4.35,27445.8767393992,691854.921027003
62036.6311298869,5.535460544,7.9110909015,3.02,14790.2157702724,862376.753341444
59467.8573767641,3.9517063426,7.4277637308,6,36436.4923262612,667428.25371631
55306.9114652142,5.8307894488,6.6939800738,2.06,32446.9990687067,624244.944387642
76027.9449292898,5.7444563357,8.0320137809,4.23,37462.2228344029,1282365.46202368
63317.047588819,7.0770458197,6.8285656614,3.02,43523.9517523543,1479063.21378219
71146.5080414441,5.5813753833,6.7082095545,4.38,42968.6186195666,1342067.9614211
70950.4299867153,6.5668473026,7.0314626343,6.33,39778.1377835354,1538039.5989439
64603.1915168569,4.9120918052,5.7024892327,3.03,33673.9040583657,815593.763808713
69993.9633224381,6.6684403413,7.2813301776,5.2,39898.3008080331,1391159.43368127
62367.4523985316,4.2352271413,6.0459840222,2.1,23533.2244612379,727366.947448545
62654.3594832474,5.6747878922,6.850385846,4.24,36718.5123127686,1053484.8692002
70842.2172001554,6.1729057536,6.9476404536,3.14,42987.4793261357,1519928.48535172
64975.8836876023,5.1751154466,6.5844061724,2.27,37088.8162183893,918533.616385498
72200.0410450013,6.5342001905,7.1593124216,3.17,42485.4425613421,1523801.748313
62524.5563596816,5.7996673449,7.6015117181,5.06,19113.1687519431,1020041.74743924
68377.3813827685,5.2060219317,5.7440598381,2.33,33641.5608437773,901752.680451545
61194.4795910621,3.7119920072,7.0910237908,4.07,28667.1405101818,369433.354964792
69147.2185756081,6.338760748,6.973520294,4.06,42892.7032528363,1318058.06334556
61592.9377011422,6.6771029368,6.8050779429,2.02,23011.9642183244,1060966.74140573
72487.4942414566,7.4560115578,6.4950596647,2.34,44865.3818176291,1584615.57383898
62949.6739538043,4.0034991198,7.8600267693,5.36,30373.0609712853,814378.482112048
78605.1898926826,7.3063062066,7.0916891138,6.49,18493.0583314165,1536208.36613512
55565.0431180285,7.8215719712,7.7617802417,4.38,35680.4676809853,1388209.21929933
55845.546157116,5.4024634966,6.5156833384,2.38,43790.665368627,919963.008583288
89026.8094191025,6.4605773005,7.8117787514,5.4,38039.5505652579,1978629.87523252
76338.6681411302,7.7277021693,7.3502850774,3.18,50620.2073207132,1928728.79155594
53547.0180196919,5.8473928168,8.2434853028,3.14,57979.856197421,1520956.99733294
74812.6985921823,6.1659409491,6.5447568783,3.18,45471.806997073,1414259.77535829
63407.6977960732,4.9985566087,6.3387581149,4.06,36397.653204592,826483.713325117
54743.7339364021,7.0238943636,7.5550955708,6.49,27692.2687654043,1079951.15543165
85658.3292751136,6.5690356402,5.567667216,2.04,35204.9756967539,1545961.60765847
56631.8954674196,7.131827185,5.5900374946,2.44,51351.721281798,1374117.06727519
79978.5527915279,5.7005568963,4.3478519665,2.14,27897.1656977676,957806.002679502
69840.2689973813,5.2362226937,8.291286244,4.21,27895.5306869555,1096543.3060609
86985.7643430333,6.3946014103,7.3493629245,3.29,25788.672357711,1412806.28576495
74521.1781274615,5.6557104293,7.5423995021,4.39,38533.8397916719,1527961.8348631
58568.6284597205,6.5258015597,7.6555344623,5.25,44067.087363682,1340074.65298118
67712.8127691455,6.6158976406,6.0214131878,3.23,16561.1922224823,880851.055199201
74280.6996015845,7.1711056006,5.652291126,4.16,26115.2604145478,1324470.441475
56000.0219230099,6.282141494,6.334296043,3.16,41006.9837107521,1034539.8306179
72980.6496742667,5.5103516159,6.1384566612,4.38,37786.0569283156,1079000.31626744
70602.2596701042,5.4122649709,5.5392865192,4.06,35594.2241761131,883021.896376765
60595.6769634268,6.7730091893,7.937850728,4.02,47991.9025027823,1434835.95314185
55317.2038991253,4.9708594644,7.1454453561,4.4,42317.8952922528,670734.67395129
66208.8199320148,4.8518540528,8.1140013855,3.25,40346.5789223501,1228978.23296485
65827.6722446651,7.1630242142,7.1121541267,6.46,31304.3066987945,1210046.7408283
82264.3726777267,5.5573172337,8.1064171599,5.05,34066.6090455554,1446978.85990439
93032.5417016181,6.3767289844,6.2209873622,3.37,35621.3827074104,1872191.54815728
70126.1499457746,6.2631505714,7.5506485109,5.26,33017.5860579914,1270963.56326371
64717.2875089287,5.8350005515,7.2085679654,3.4,31860.5354116817,1145804.26928656
73804.9086179348,6.7319993915,7.6172606421,4.25,40877.189120199,1574211.64891306
67465.9956154531,4.5973887675,7.39163972,6.19,22714.4690586192,863448.392442468
78401.1145688784,6.0905546325,6.4264406942,2.23,47727.6073263936,1805502.34002917
57077.2293386022,6.380243917,6.540484451,4.06,55114.5816475848,1312637.28775095
59756.1145999658,5.2308193068,6.3542142524,3.36,33516.7906891716,697212.366925301
60214.1944618405,6.8223774598,7.4936036317,3.01,39252.7638124638,1475349.5520184
70513.2122393859,5.0837224181,7.1991561903,5.02,39275.7752947387,1383783.91183266
72791.2705359944,5.3753292056,5.4411004473,2.11,44476.337099426,1166602.40781712
60357.5450298228,7.2398733316,4.2901938265,2.33,36198.440990632,934744.033490465
72310.0954762608,6.7653514222,7.6248243524,5.16,37736.8571668018,1625166.64848953
74547.9655923539,4.9466257406,6.9900461103,2.2,48175.0502689283,1268964.79540154
89730.5236259048,5.9861028816,9.0442531951,6.07,23059.6542509471,1792753.49956379
59861.6321854599,8.0969043756,6.2620207441,2.12,45919.1764144669,1434323.82515667
80134.3386222564,5.3070200521,7.197980571,3.19,43751.1793328953,1532644.84927239
58198.0323119738,4.4044814794,5.596535837,4.4,14226.9380201321,420122.99953232
71784.0162364615,4.7908622407,6.6952810112,4.26,15554.2841824774,825178.350605025
67449.3290938618,7.1434918584,6.3414837332,4.37,29748.3672715921,1112294.77646566
77906.1851815503,6.5370435667,9.4584663629,3.08,31399.7568295899,1639099.3776237
71020.7374596778,4.6510521294,8.9943405363,6.09,36788.4861082223,1162854.55194128
54474.5762965015,6.0943630548,7.4590296425,4.47,21409.3547476406,803270.127836785
53494.7737653421,6.5208598288,8.1672579064,4.1,41530.5095495479,1103485.70726409
60883.536886956,6.2812919954,6.4088185298,2.37,31135.0567807785,1005946.76732443
63022.7879092463,5.4121429054,5.4818303354,2.37,33582.6852456202,904789.612244018
77514.5935438121,4.138822758,6.8127971555,2.33,30820.8077681753,985059.305806589
80537.5248365161,6.7464670657,5.8474229965,2.4,31872.1794138033,1430641.63236584
75470.7599457158,6.5102420486,8.0732357518,6.48,17780.9621717597,1147442.9517715
57782.0570284305,4.6719458392,9.0670150912,4.21,37625.9741543947,1046818.06975883
71327.7176083827,6.2699634995,8.4513549028,6.39,42634.7717308838,1501303.96414075
66057.1819851408,4.0671659865,7.7417927879,6.33,31824.5931539383,802846.122295371
60345.9913161372,4.744846794,7.6959770259,6,32654.3358434246,1005089.89397533
62816.8783716376,4.6840233218,7.0661903814,3.11,55887.6987456732,1288199.15272917
78182.1972342415,4.5607512875,7.8644822841,5.17,34253.5693931565,1364194.93981793
59556.3106557624,5.4537753362,5.9946920176,3.2,37604.3812013226,736897.409537191
89209.0841031709,4.6289852864,7.4332117067,3.14,47798.5208669145,1592175.51246226
61753.1915842048,5.1425552839,7.5863260039,4.07,39993.006316622,1169050.9848254
62587.1197831411,6.4975157704,8.409296295,3.21,38345.3606092041,1227659.7722645
62946.4200988715,6.1338147983,6.9734502864,2.3,42312.0820154318,1261491.42538357
68681.08126328,5.8551578309,6.0098832037,4,44279.4303090856,1238929.11006833
64168.8588361179,6.3605021881,7.5364452037,3.46,20038.1718304571,1031121.81445725
79843.9205800384,6.3266028376,7.4343321762,3.07,45902.57154961,1571848.23124625
60390.5028553862,5.1954063782,8.3689128463,6.27,37921.7205861145,1223915.25261776
66397.440986549,4.8357493397,6.2546844232,4.26,50504.047823738,906011.385323562
63057.6946153575,6.5351133817,7.6000798607,3.1,43315.4500387537,1365945.08278299
75045.2502050491,5.019207539,8.5635844527,4.35,25492.3174073644,1152145.9120119
71254.7995653698,6.5414205854,7.5751070744,5.43,38916.4511622096,1455737.13490413
80440.2171717912,5.2387058469,8.0652188426,3.1,31114.7291970462,1537864.88200739
59810.7832781387,7.2961692403,7.7281270066,5.19,14452.9209962452,975913.105149714
82241.0995333374,8.0942283297,6.1371345722,2.32,10951.3421737531,1401560.91703547
70951.8681173062,4.4797136206,6.543319113,3.25,38455.3452222369,865816.675926127
63351.9789774772,5.4547432497,7.4638298913,4.19,31063.7815201009,1076438.97514349
73803.9898318406,6.977645788,5.8879106677,2.33,32644.6111160948,1166333.88650336
86247.1750402076,4.8886587895,6.9206565349,2.25,44610.0350592587,1638541.9393635
64927.6479637988,5.74365419,6.5945553429,4.34,29364.7587441917,1138885.10400528
53722.0085994535,6.4013913549,7.7877644196,3.3,47649.2246645665,1300389.35082021
66409.6867715497,6.2447594665,7.4244391369,5.39,31188.4720263923,1239318.13087631
60186.6053270472,7.2033296916,5.2782821313,3.35,45545.1251760277,1168126.21287605
63016.1127431759,5.7360884539,6.9749164927,3.26,19815.6059285111,735660.455803421
62991.4366991227,7.0123578789,7.1239896628,4.37,22993.7904685748,1066279.87934336
72836.8098787836,4.0473925715,5.167324385,3.24,16988.9373761713,454234.334432788
91935.3668523199,6.4832906269,7.7005973459,4.37,50112.8202242788,2092949.86134061
78497.6642645729,5.285897173,8.171204681,3.2,25389.1944944504,1245947.10235498
76118.1406427509,5.2856087089,7.4342685755,4.48,9193.8331823195,709348.223733906
71425.3486166917,7.5545407346,7.06914872,5.18,32561.1301507658,1500472.82722154
74796.1132261822,6.2498135268,7.6852920551,6.05,40819.497440922,1641749.65120549
70877.1963440543,6.1598136068,7.9060979994,3.35,23315.3991782611,1235750.60171707
71298.9066741454,7.7125753375,8.0049895825,5.26,32345.3879316977,1730662.39293344
69603.2296386092,5.1141330973,8.1706052126,6.5,37942.6134592077,1299673.74199534
